# real imag
9.02711227045999293e-02 9.62595492391768032e-02
-4.49609236609284646e-01 -2.49306263352730949e-02
-9.14407293027962031e-02 -3.79526829537815635e-01
3.30390102889299542e-01 -3.20649551465858718e-01
1.30888679534630875e-01 8.03143087685555646e-01
1.90703448201682696e-01 -3.95861352905593211e-01
-6.80772531769590739e-01 -2.50362814995872818e-01
2.30504413027211835e-01 -1.34654947937449254e-01
-3.88181709362811822e-01 -5.25873526560042895e-02
-4.67293093632375978e-01 1.16592475314803212e-01
-2.87579607876176438e-03 5.28686142787428204e-01
-8.38999237646916862e-02 -1.33122642239836414e-01
4.48283246948371128e-01 1.18489422537577469e-02
-2.43834106379123589e-01 -3.94042275409310638e-02
-6.48679493199877499e-01 -3.07391044288548715e-02
-1.51592957248607746e-01 2.13476753146499304e-01
-1.20341617637923101e-01 5.74851453989469352e-01
-1.95774381220142957e-01 5.54850825890872756e-01
4.28046347688737561e-01 7.45988711368925639e-02
5.08239053924296025e-01 3.91516906319891445e-01
-1.77565457824960526e-01 -4.98602100566960194e-01
-1.19207521896066565e-01 4.47851069497063103e-01
4.04838679352531150e-01 7.65126839251631163e-01
2.33193741140242800e-01 -3.44295310245404940e-01
2.17592978722417341e-01 -6.26136497456242114e-01
-4.67222005653546768e-01 4.03267825215050724e-01
5.99546015313120878e-02 -9.19002014044552479e-02
3.66092814116543541e-01 2.22084392526632479e-01
4.53058136800640998e-01 -4.03028969430247908e-01
-2.91346208739732937e-01 8.65067699373762433e-02
-2.89767219674302745e-01 4.66672064613840865e-02
1.25540355273834059e-01 -4.61387268504613202e-01
4.30027501756005126e-01 -5.85892666961368880e-01
-6.78085589623081825e-02 -2.69616282907417862e-02
3.25791009364490458e-01 -3.91165834752422337e-01
